codbar,price,min_price,max_price,nombre,laboratorio,iva,stock,vendor_id,pos_id,client_id,catalog_name
7503008821200,118.55,,,ESTERICIDE BUCOFA/PED 60ML,,,yes,1156,1114,105836,MAE0087_MEX
7503008821330,177.69,,,ESTERIFLU NASAL PED 30ML,,,yes,1156,1114,105836,MAE0087_MEX
7503008821392,121.45,,,OXORAL GEL ANTISEP 28GR,,,yes,1156,1114,105836,MAE0087_MEX
7503008821422,186.23,,,ESTERIFLU ANTISEP NASAL 30ML,,,yes,1156,1114,105836,MAE0087_MEX
7503012700027,656.47,,,NEBULIZADOR DE MOTOR MOD P-105,,,yes,1156,1114,105836,MAE0087_MEX
7503012700065,679.43,,,NEBULIZADOR NEBUCOR P-102,,,yes,1156,1114,105836,MAE0087_MEX
7503014492029,477.13,,,EYESTIL LUB GTS OFT 10ML,,,yes,1156,1114,105836,MAE0087_MEX
7503014492098,304.35,,,KLIMI TOALLITAS ESTERILES C/30,,,yes,1156,1114,105836,MAE0087_MEX
7503014492135,252.28,,,KLIMI MED 14 TOALLITAS,,,yes,1156,1114,105836,MAE0087_MEX
7503014492180,643.76,,,DRUSEN LAZ 30 COMPR,,,yes,1156,1114,105836,MAE0087_MEX
7503014492197,477.29,,,EYESTIL PLUS 10 ML,,,yes,1156,1114,105836,MAE0087_MEX
7503019846032,504.95,,,ZELOGLIN CREMA 30ML,,,yes,1156,1114,105836,MAE0087_MEX
7503020089862,64.64,,,CVYM 30 TABS 1000 GR,,,yes,1156,1114,105836,MAE0087_MEX
7503027446125,55.25,,,ERCATRIV-M C/30 CAPS 0.25 MCG,,,yes,1156,1114,105836,MAE0087_MEX
7503028421039,662.09,,,I-OMG3 120 CAPS,,,yes,1156,1114,105836,MAE0087_MEX
7503049078007,150.0,,,VILDAGLIPTINA 28 TABS 50 MG (AVIVIA),,,yes,1156,1114,105836,MAE0087_MEX
7503049078014,199.56,,,VILDAGLIPTINA/METFORMINA 30 TABS 50/850 MG AVIVIA,,,yes,1156,1114,105836,MAE0087_MEX
7503049078038,360.5,,,VILDAGLIPTINA/METFORMINA 60 TABS 50/850 MG AVIVIA,,,yes,1156,1114,105836,MAE0087_MEX
7503049078045,137.5,,,FENOFIBRATO 15 CAPS 160 MG (AVIVIA),,,yes,1156,1114,105836,MAE0087_MEX
7503049078052,237.5,,,FENOFIBRATO 30 CAPS 160 MG (AVIVIA),,,yes,1156,1114,105836,MAE0087_MEX
7503049078441,43.55,,,COMPLEJO B 30TABS,,,yes,1156,1114,105836,MAE0087_MEX
7503049078489,16.88,,,DALABUL 30 TAB 100 MG,,,yes,1156,1114,105836,MAE0087_MEX
7506021100710,64.84,,,G-FX PLUS 30CAPS,,,yes,1156,1114,105836,MAE0087_MEX
7506021102301,121.68,,,G-FX COMPLETE 20SOB POL,,,yes,1156,1114,105836,MAE0087_MEX
7506021105050,118.55,,,TRIBEDOCE ELIXIR FCO 340ML,,,yes,1156,1114,105836,MAE0087_MEX
7506021105098,110.88,,,TRIBEDOCE KIDS SOL 240ML    GI,,,yes,1156,1114,105836,MAE0087_MEX
7506022315281,21.26,,,MEDITEST PLUMA TEST DE EMBARAZO GI,,,yes,1156,1114,105836,MAE0087_MEX
7506022327635,45.19,,,BRESALTEC AER 200DOSIS 100MCG,,,yes,1156,1114,105836,MAE0087_MEX
7506022328335,75.0,,,SENSIFAZOL INY 1 AMP 1 GR,,,yes,1156,1114,105836,MAE0087_MEX
7506022330598,29.99,,,OMIZELON SOL INY 1AMP 40MG/10ML GI,,,yes,1156,1114,105836,MAE0087_MEX
7506195102640,88.81,,,VICK PYRENA MANZANILLA 5SOB 5G,,,yes,1156,1114,105836,MAE0087_MEX
7506195102695,46.74,,,VITA PYRENA MZNA/CAN C/5 SOB,,,yes,1156,1114,105836,MAE0087_MEX
7506195129166,49.9,,,CEP DEN OB 3D WHITE ADV 2 PZ,,,yes,1156,1114,105836,MAE0087_MEX
7506195178133,23.26,,,TOA FEM ALWAYS PROT TOTAL 10PZ,,,yes,1156,1114,105836,MAE0087_MEX
7506195178188,26.47,,,TOA FEM ALWAYS NOC/SUAVE 8 PZ,,,yes,1156,1114,105836,MAE0087_MEX
7506195179512,46.12,,,TOA FEM ALWAYS ACTIVE NOCT 10P,,,yes,1156,1114,105836,MAE0087_MEX
7506200700021,208.52,,,URETIV CREMA 10% 150 ML,,,yes,1156,1114,105836,MAE0087_MEX
7506246000093,16.95,,,ACEITE DE ALMENDRAS CALI 60ML,,,yes,1156,1114,105836,MAE0087_MEX
7506246000109,16.95,,,ACEITE DE RICINO CALI 60ML,,,yes,1156,1114,105836,MAE0087_MEX
7506246000116,15.2,,,GLICERINA CALI 60ML,,,yes,1156,1114,105836,MAE0087_MEX
7506246000192,15.2,,,POMADA DE PAN PUERCO CALI 50GR,,,yes,1156,1114,105836,MAE0087_MEX
7506246000246,16.36,,,ESENCIA DE CLAVO CALI 5ML,,,yes,1156,1114,105836,MAE0087_MEX
7506246000376,7.6,,,BICARBONATO DE SODIO CALI 100G,,,yes,1156,1114,105836,MAE0087_MEX
7506246000437,7.72,,,TELA ADESHIVA CALI 1.25CM X 1M,,,yes,1156,1114,105836,MAE0087_MEX
7506246000444,12.27,,,TELA ADESHIVA CALI 2.50CMX1MTS,,,yes,1156,1114,105836,MAE0087_MEX
7506246000451,19.05,,,TELA ADESHIVA CALI 1.25CMX5MTS,,,yes,1156,1114,105836,MAE0087_MEX
7506246000468,31.55,,,TELA ADESHIVA CALI 2.50CMX5MTS,,,yes,1156,1114,105836,MAE0087_MEX
7506246000499,14.14,,,CINTA MICROPORE PIEL 1.25X9M,,,yes,1156,1114,105836,MAE0087_MEX
7506246000697,14.02,,,LAVA OJOS DE VIDRIO CALI,,,yes,1156,1114,105836,MAE0087_MEX
7506246000703,36.23,,,TIRA LECHE DE VIDRIO CALI,,,yes,1156,1114,105836,MAE0087_MEX
7506246001199,8.76,,,CINTA MICROPORE PIEL 1.25X5MTS,,,yes,1156,1114,105836,MAE0087_MEX
7506246001359,21.03,,,LIMA PARA UNAS MADERA C/25PZ,,,yes,1156,1114,105836,MAE0087_MEX
7506309806068,58.55,,,DESOD OLD SPICE GEL FRESH 80GR,,,yes,1156,1114,105836,MAE0087_MEX
7506309864839,53.45,,,DES SPRAY GILLETECOOLWAVE150ML,,,yes,1156,1114,105836,MAE0087_MEX
7506317100615,3208.6,,,KERAL SOL INY 100 AMP 5 MG/2 ML,,,yes,1156,1114,105836,MAE0087_MEX
7506334400088,906.76,,,NOURKIN WOMAN HAIR 60 TABS,,,yes,1156,1114,105836,MAE0087_MEX
7506335700378,37.61,,,ADIRIPEN 30 TABS 4MG,,,yes,1156,1114,105836,MAE0087_MEX
7506335703393,223.1,,,AC-VONDA 50 TABS FCO 2.5MG,,,yes,1156,1114,105836,MAE0087_MEX
7506339349047,57.22,,,DESOD OLD SPICE FRESH 150ML,,,yes,1156,1114,105836,MAE0087_MEX
7506339349146,57.22,,,DESOD OLD SPICE SPRAY WOLF 96G,,,yes,1156,1114,105836,MAE0087_MEX
7506339390230,52.07,,,DESOD O SPICE BARRA LEQA 50G,,,yes,1156,1114,105836,MAE0087_MEX
7506339398427,41.04,,,PAS DENT ORAL B FROZEN 75ML,,,yes,1156,1114,105836,MAE0087_MEX
7506352500043,69.02,,,POSTINOR ULTRA SENSIBLE 1PZ,,,yes,1156,1114,105836,MAE0087_MEX
7506353200263,43.56,,,TEFILINB 14 TAB 2 MG,,,yes,1156,1114,105836,MAE0087_MEX
7506353200379,18.29,,,VIVASSE FRESA 237 ML,,,yes,1156,1114,105836,MAE0087_MEX
7506359300165,251.05,,,ESTERIFEM V GEL 10 APL,,,yes,1156,1114,105836,MAE0087_MEX
7506359300271,202.78,,,ESTERICIDE SUAVE ROCIO 240 ML,,,yes,1156,1114,105836,MAE0087_MEX
7506359300615,109.39,,,ESTERICIDE SOL ANTISEP 120 ML,,,yes,1156,1114,105836,MAE0087_MEX
7506359300660,202.78,,,ESTERICIDE KIT PIE DIABETICO SOLUCION Y GEL,,,yes,1156,1114,105836,MAE0087_MEX
7506384300079,702.39,,,MIRAJI ER 30 TABS 500MG,,,yes,1156,1114,105836,MAE0087_MEX
7506384300130,392.32,,,TEJASWI 14 TABS 10MG,,,yes,1156,1114,105836,MAE0087_MEX
7506384300949,636.33,,,BRIGHTEX 90 MG 14 TAB,,,yes,1156,1114,105836,MAE0087_MEX
7506384301168,380.85,,,AITTARET 60MG 14CAPS,,,yes,1156,1114,105836,MAE0087_MEX
7506442701534,1759.59,,,ELUNEI 28 TABS 200MG,,,yes,1156,1114,105836,MAE0087_MEX
7506449300020,22.26,,,LEVONORGESTREL 1 TABS 1.5 MG,,,yes,1156,1114,105836,MAE0087_MEX
7506449300037,41.71,,,LOSARTAN/HIDROCLORO 30TABS,,,yes,1156,1114,105836,MAE0087_MEX
7506449300075,31.04,,,BUTILHIOSCINA/METAMIZOL 10GRAG 10MG/250MG,,,yes,1156,1114,105836,MAE0087_MEX
7506449300099,45.48,,,AMPICILINA 20 CAPS 500 MG *A,,,yes,1156,1114,105836,MAE0087_MEX
7506449300112,10.26,,,OMEPRAZOL 14CAPS 20MG,,,yes,1156,1114,105836,MAE0087_MEX
7506460100111,65.84,,,PRES SICO PIEL CON PIEL 3 PZS,,,yes,1156,1114,105836,MAE0087_MEX
7506460100128,169.8,,,PRES SICO PIEL CON PIEL  9 PZS,,,yes,1156,1114,105836,MAE0087_MEX
7506460100913,109.91,,,TEMPRAFEN 400 MG 20 CAPS,,,yes,1156,1114,105836,MAE0087_MEX
7506460101002,59.24,,,TEMPRAFEN 400 MG 10 CAPS,,,yes,1156,1114,105836,MAE0087_MEX
7506472849190,181.17,,,ISOTRETINOINA 30CAPS 10MG (SERRAL) *G2*,,,yes,1156,1114,105836,MAE0087_MEX
7506476200164,12.65,,,DELAPHIL 1TABS 20MG,,,yes,1156,1114,105836,MAE0087_MEX
7531536560292,170.84,,,LESFAD CREM TARRO 375G 1G/100G,,,yes,1156,1114,105836,MAE0087_MEX
7590002012468,110.32,,,VICK UNG 50GR,,,yes,1156,1114,105836,MAE0087_MEX
7590002012475,185.19,,,VICK UNG 100GR,,,yes,1156,1114,105836,MAE0087_MEX
7590002037157,146.48,,,VICK JBE MIEL 44EXP 120ML,,,yes,1156,1114,105836,MAE0087_MEX
7590002042090,242.44,,,VICK JBE MIEL 44EXP 240ML,,,yes,1156,1114,105836,MAE0087_MEX
75917265,37.02,,,DESOD O SPICE ROLL ON FRESH52G,,,yes,1156,1114,105836,MAE0087_MEX
7612076457355,363.03,,,DAYLONG FPS 50+LOCION 100ML,,,yes,1156,1114,105836,MAE0087_MEX
763948315574,422.14,,,PEARLS LACTOBACILOS 30 CAPS,,,yes,1156,1114,105836,MAE0087_MEX
7680335240802,1239.12,,,CHORIOMON SOL INY FA 5000UI 1M,,,yes,1156,1114,105836,MAE0087_MEX
7702003469282,16.79,,,CURITAS TRANSPIEL 10PZ,,,yes,1156,1114,105836,MAE0087_MEX
7702003469305,27.84,,,CURITAS TRANSPIEL C/20 V/TAM,,,yes,1156,1114,105836,MAE0087_MEX
7702018037865,129.32,,,MAQ.AFEITADO GILLETTE 2 CART,,,yes,1156,1114,105836,MAE0087_MEX
7702018072217,114.72,,,RASTRILLO VENUS SENSITIVE 2 PZ,,,yes,1156,1114,105836,MAE0087_MEX
7702018913954,37.02,,,DESOD GUILLETTE ROLL ON COOL,,,yes,1156,1114,105836,MAE0087_MEX
7702031244486,28.63,,,LUBRIDERM HUMECTACION DIARIA 120 ML,,,yes,1156,1114,105836,MAE0087_MEX
7702031244493,46.27,,,LUBRIDERM HUMECTACION DIARIA 200 ML,,,yes,1156,1114,105836,MAE0087_MEX
7702031244509,86.16,,,LUBRIDERM HUMECTACION DIARIA 400 ML,,,yes,1156,1114,105836,MAE0087_MEX
7702031244592,60.16,,,JOHNSON'S POLVO BABY ORIGINAL 200 GR,,,yes,1156,1114,105836,MAE0087_MEX
7702031291534,27.39,,,SH BB JOHNSONS ORIGINAL 100ML,,,yes,1156,1114,105836,MAE0087_MEX
7702031291565,54.84,,,SH JOHNSON'S BABY REGULAR 200M,,,yes,1156,1114,105836,MAE0087_MEX
7702031618737,55.4,,,ENJ BUC LIST WHIT EXTREME 236M,,,yes,1156,1114,105836,MAE0087_MEX
7702031976394,55.4,,,ENJ BUC LIST ANTICARIES Z-AL25,,,yes,1156,1114,105836,MAE0087_MEX
7702031976493,94.79,,,ENJ BUC LIST ANTICARIES Z-AL50,,,yes,1156,1114,105836,MAE0087_MEX
7702035416155,48.42,,,CREMA LUBRIDERM PROTECCION UV FPS 15 200ML,,,yes,1156,1114,105836,MAE0087_MEX
7702035422323,94.79,,,LISTERINE DEFENSA FRESH MIN500,,,yes,1156,1114,105836,MAE0087_MEX
7702035432117,36.43,,,LISTERINE COOL MINT 180ML,,,yes,1156,1114,105836,MAE0087_MEX
7702035433299,55.4,,,LISTERINE DEFENSA FRESH MIN250,,,yes,1156,1114,105836,MAE0087_MEX
7702035457639,96.37,,,CREMA LUBRIDERM UV FPS 15 400M,,,yes,1156,1114,105836,MAE0087_MEX
7702035469151,31.97,,,CREMA LUBRIDERM UV FPS#15 120M,,,yes,1156,1114,105836,MAE0087_MEX
7702035870384,46.27,,,CREMA LUBRIDERM REPARACION INTENSIVA 200ML,,,yes,1156,1114,105836,MAE0087_MEX
7702134108104,154.77,,,BENADRYL JBE ALERGIA 120ML,,,yes,1156,1114,105836,MAE0087_MEX
7703153030773,367.17,,,LEVANTE SUSP 10G PED 0.05/100M,,,yes,1156,1114,105836,MAE0087_MEX
7798016922845,260.42,,,NIVELARE 30 CMP 50 MG,,,yes,1156,1114,105836,MAE0087_MEX
7798016922852,442.71,,,NIVELARE 60 CMP 50 MG,,,yes,1156,1114,105836,MAE0087_MEX
7798031060140,644.64,,,NEBULIZADOR DE MOTOR MOD P-103,,,yes,1156,1114,105836,MAE0087_MEX
780083139889,24.43,,,GOTA DEX OFT GOTAS 5ML,,,yes,1156,1114,105836,MAE0087_MEX
780083140663,26.6,,,GIMALXINA 12 CAPS 500MG     *A,,,yes,1156,1114,105836,MAE0087_MEX
780083140731,43.99,,,VENGESIC C/20 GRAG,,,yes,1156,1114,105836,MAE0087_MEX
780083140922,84.33,,,AMPIGRIN SOL INY 3 JER ADL  *A,,,yes,1156,1114,105836,MAE0087_MEX
780083140939,79.01,,,AMPIGRIN SOL INY INF 3AMP/5M*A,,,yes,1156,1114,105836,MAE0087_MEX
780083141875,34.49,,,GIMALXINA SUSP 250/5ML 75ML *A,,,yes,1156,1114,105836,MAE0087_MEX
780083141882,41.66,,,GIMALXINA SUSP 500MG/5ML 75M*A,,,yes,1156,1114,105836,MAE0087_MEX
780083141929,29.61,,,DOLPRIN SUSP 120ML,,,yes,1156,1114,105836,MAE0087_MEX
780083141936,91.49,,,ALBOZ 60 CAPS 20MG,,,yes,1156,1114,105836,MAE0087_MEX
780083141981,9.99,,,LOVARIN 10 TABS 10MG,,,yes,1156,1114,105836,MAE0087_MEX
780083142018,23.49,,,VOLFENAC SOL INY 2 AMP 75MG,,,yes,1156,1114,105836,MAE0087_MEX
780083142292,16.78,,,AURICAM 10 TABS 15MG,,,yes,1156,1114,105836,MAE0087_MEX
780083142308,29.51,,,TEMPIRE GTS INF 30ML,,,yes,1156,1114,105836,MAE0087_MEX
780083142537,43.99,,,COLLICORT CREMA 1% TUBO 60GR,,,yes,1156,1114,105836,MAE0087_MEX
780083142605,45.98,,,CIGMADIL 16 CAPS 300MG      *A,,,yes,1156,1114,105836,MAE0087_MEX
780083142704,23.11,,,LOVARIN JARABE FCO 60ML,,,yes,1156,1114,105836,MAE0087_MEX
780083142827,31.86,,,NOSIPREN 30 TAB 20 MG,,,yes,1156,1114,105836,MAE0087_MEX
780083144296,33.83,,,COLLIFRIN INF NEBULIZADOR 20ML,,,yes,1156,1114,105836,MAE0087_MEX
780083144302,35.93,,,COLLIFRIN AD NEBULIZADOR 20ML,,,yes,1156,1114,105836,MAE0087_MEX
780083146207,46.45,,,FAZOLIN F SOL GOTAS 15ML,,,yes,1156,1114,105836,MAE0087_MEX
780083146214,27.13,,,LOVARIN EX SOLUCION FCO 120ML,,,yes,1156,1114,105836,MAE0087_MEX
780083146856,38.61,,,UNIQUIN 7 TABS 750MG      *A,,,yes,1156,1114,105836,MAE0087_MEX
780083146863,26.46,,,UNIQUIN 7 TABS 500MG        *A,,,yes,1156,1114,105836,MAE0087_MEX
780083148348,20.86,,,ALBOZ 14 CAPS 20MG,,,yes,1156,1114,105836,MAE0087_MEX
780083148645,11.3,,,COBEDINA NS 10 TABS 10MG,,,yes,1156,1114,105836,MAE0087_MEX
780083148683,13.3,,,DOLIKAN 10 TAB 10MG,,,yes,1156,1114,105836,MAE0087_MEX
780083148805,25.73,,,DOLPROFEN 10 TABS 800MG,,,yes,1156,1114,105836,MAE0087_MEX
780083148843,20.11,,,DOLPROFEN 10 TABS 600MG,,,yes,1156,1114,105836,MAE0087_MEX
780083148898,19.94,,,VOLFENAC RETARD 20 TABS 100MG,,,yes,1156,1114,105836,MAE0087_MEX
780083149888,24.36,,,TEMPIRE-PFC C/24COMPS 500/50MG,,,yes,1156,1114,105836,MAE0087_MEX
7803510001689,149.24,,,CIRUELAX 50 COMPR,,,yes,1156,1114,105836,MAE0087_MEX
7803510001818,102.74,,,CIRUELAX 24 COMPR,,,yes,1156,1114,105836,MAE0087_MEX
7803510003409,131.5,,,CIRUELAX FORTE 24 COMPRIMIDOS,,,yes,1156,1114,105836,MAE0087_MEX
7803510441010,129.77,,,CIRUELAX JALEA 300GR,,,yes,1156,1114,105836,MAE0087_MEX
7811001639310,437.49,,,KODYDEM CREM 20G/5G,,,yes,1156,1114,105836,MAE0087_MEX
785118752330,61.35,,,KROBICIN SUSP 125MG         *A,,,yes,1156,1114,105836,MAE0087_MEX
785118752347,103.5,,,KROBICIN SUSP 60ML          *A,,,yes,1156,1114,105836,MAE0087_MEX
785118752415,33.99,,,DALATINA GEL TUB 30G *A,,,yes,1156,1114,105836,MAE0087_MEX
785118752477,35.2,,,UREZOL 20 TABS 100MG,,,yes,1156,1114,105836,MAE0087_MEX
785118752637,34.96,,,ITAMOL C/24 TABS 262 MG,,,yes,1156,1114,105836,MAE0087_MEX
785118752866,36.4,,,FENAGEL GEL 60GR,,,yes,1156,1114,105836,MAE0087_MEX
785118752941,73.3,,,MAVIFERM TUVO DE 30G *A,,,yes,1156,1114,105836,MAE0087_MEX
785118752965,20.93,,,FIGRAL 4 TABS 50MG,,,yes,1156,1114,105836,MAE0087_MEX
785118753528,49.23,,,LESACLOR 200 MG SUSP 125 ML,,,yes,1156,1114,105836,MAE0087_MEX
785118753597,18.66,,,LESACLOR CREMA 5G,,,yes,1156,1114,105836,MAE0087_MEX
785118753771,39.61,,,DISTENTAL 14 TABS 100MG,,,yes,1156,1114,105836,MAE0087_MEX
785118753818,21.6,,,FIGRAL 1 TABS 100 MG,,,yes,1156,1114,105836,MAE0087_MEX
785118753825,33.83,,,FIGRAL 4 TABS 100MG,,,yes,1156,1114,105836,MAE0087_MEX
785118753887,31.99,,,FLOSEP 8 TABS 400MG  *A,,,yes,1156,1114,105836,MAE0087_MEX
785118753955,52.11,,,FIGRAL 10 TABS 50MG,,,yes,1156,1114,105836,MAE0087_MEX
785118753962,89.99,,,FIGRAL 10 TABS 100MG,,,yes,1156,1114,105836,MAE0087_MEX
785118753979,66.94,,,VIKROL 10 TABS 500 MG  *A,,,yes,1156,1114,105836,MAE0087_MEX
785118754204,59.3,,,MAVIGLIN 60 TAB 500MG,,,yes,1156,1114,105836,MAE0087_MEX
785118754228,60.35,,,GRALOXEN FCO 250 ML,,,yes,1156,1114,105836,MAE0087_MEX
785118754235,34.23,,,ARTROBEN SPRAY FRASCO 30ML,,,yes,1156,1114,105836,MAE0087_MEX
785118754259,47.26,,,SUPRATEX  FCO JAR C/120ML,,,yes,1156,1114,105836,MAE0087_MEX
785118754280,38.61,,,SIBOFIX 7 TABS 500MG *A,,,yes,1156,1114,105836,MAE0087_MEX
785118754297,48.48,,,SIBOFIX 7 TABS 750 MG  *A,,,yes,1156,1114,105836,MAE0087_MEX
785120753349,73.08,,,MACROFURIN 40 CAPS 100MG A*,,,yes,1156,1114,105836,MAE0087_MEX
785120753530,78.86,,,LESACLOR 35 TABS 400MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754087,11.03,,,MAVICAM 10 TABS 15MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754254,46.03,,,VENOXIL 60 TABS 75MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754681,39.78,,,HIDROXIN 30 GRAG 10MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754759,12.98,,,MAVIDOL SL 4 TABS 30MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754766,10.06,,,MAVIDOL 10 TABS 10MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754810,31.56,,,ATORLIP 10 TABS 20MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754841,51.71,,,MAVIDOL TR 10 CAPS 10MG/25MG,,,yes,1156,1114,105836,MAE0087_MEX
785120754858,49.99,,,ATORLIP 40MG 10TAB,,,yes,1156,1114,105836,MAE0087_MEX
785120755022,34.65,,,MAVIDOL TR SUBL 4TABS 10/25MG,,,yes,1156,1114,105836,MAE0087_MEX
785120755046,54.39,,,MAVIDOL TR INY 3 AMP 1ML *A,,,yes,1156,1114,105836,MAE0087_MEX
785120755442,54.08,,,PRALEX 28TABS 10MG,,,yes,1156,1114,105836,MAE0087_MEX
785120755459,62.75,,,CROSTOX C/30 TABS 10MG,,,yes,1156,1114,105836,MAE0087_MEX
785120755497,53.3,,,NORQUINOL 20 TABS 400MG     *A,,,yes,1156,1114,105836,MAE0087_MEX
7891010035617,34.04,,,CREMA JOHNSON`S BABY LIQ 100ML,,,yes,1156,1114,105836,MAE0087_MEX
7891010037185,61.41,,,CREMA JOHNSON'S BABY 200 ML,,,yes,1156,1114,105836,MAE0087_MEX
7891010099725,54.02,,,JABON NEUTROGENA DEEP CLEAN INTENSIVE 80 GR,,,yes,1156,1114,105836,MAE0087_MEX
7891010974336,82.14,,,LISTERINE COOL MINT ZERO 500ML,,,yes,1156,1114,105836,MAE0087_MEX
7891317019419,1276.03,,,INCRESINA DUO 56 TAB 12.5/500,,,yes,1156,1114,105836,MAE0087_MEX
7891317019648,1217.27,,,EDARBI CLD 28 TABS 80MG/12.5MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317019679,950.51,,,EDARBI CLD 28 TABS 40MG/12.5MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317019747,161.03,,,NENE-DENT GEL C/10 GR,,,yes,1156,1114,105836,MAE0087_MEX
7891317019785,565.77,,,ALBOTHYL SOL 12ML,,,yes,1156,1114,105836,MAE0087_MEX
7891317019808,392.55,,,ALBOTHYL CREMA TUBO 30GR,,,yes,1156,1114,105836,MAE0087_MEX
7891317019815,622.98,,,VENALOT DEPOT 30 TABS,,,yes,1156,1114,105836,MAE0087_MEX
7891317022501,451.48,,,BILINA 30 TABS 16 MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317022631,392.95,,,TAMIRAM 5 TABS 750 MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317026653,1095.07,,,RESVELARE 28 TABS 100 MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317027506,1068.04,,,KEFLEX 21 TABS 500MG        *A,,,yes,1156,1114,105836,MAE0087_MEX
7891317027513,699.03,,,KEFLEX 12 TABS 500MG        *A,,,yes,1156,1114,105836,MAE0087_MEX
7891317027520,490.89,,,KEFLEX PED SUSP 125MG 100ML *A,,,yes,1156,1114,105836,MAE0087_MEX
7891317027537,1129.07,,,KEFLEX 12 TABS 1GR          *A,,,yes,1156,1114,105836,MAE0087_MEX
7891317030520,402.18,,,BELLUNO 100/100/50 MG  60 TAB,,,yes,1156,1114,105836,MAE0087_MEX
7891317031428,150.18,,,CASTE 4 TABS 20 MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317033057,416.18,,,CASTE 5 MG 14 TABS,,,yes,1156,1114,105836,MAE0087_MEX
7891317033064,663.3,,,CASTE 5 MG 28 TABS,,,yes,1156,1114,105836,MAE0087_MEX
7891317033088,275.34,,,CASTE 8 TABS 20 MG,,,yes,1156,1114,105836,MAE0087_MEX
7891317033514,227.49,,,TAKINOX 6 COMPS 500 MG,,,yes,1156,1114,105836,MAE0087_MEX
7896009499180,30.1,,,SENSODYNE DEEP CLEAN 50 GR,,,yes,1156,1114,105836,MAE0087_MEX
7896090611669,53.26,,,SENSODYNE LIMPIEZA PROF 90GR,,,yes,1156,1114,105836,MAE0087_MEX
7896090611676,53.26,,,SENSODYNE WHITENING ANTISA 90G,,,yes,1156,1114,105836,MAE0087_MEX
7897473206632,150.01,,,ACNIPOP BARRA 90GR,,,yes,1156,1114,105836,MAE0087_MEX
7897930762312,329.47,,,CETAPHIL PRO AD LIM 295ML,,,yes,1156,1114,105836,MAE0087_MEX
7897930778351,158.64,,,CETAPHIL CRE HUMECTANTE 170 GR,,,yes,1156,1114,105836,MAE0087_MEX
8020030000032,757.26,,,ATEKA 16 COMP 1200MG,,,yes,1156,1114,105836,MAE0087_MEX
8020030000155,236.4,,,SINAIR 30 TABS,,,yes,1156,1114,105836,MAE0087_MEX
8020030000704,354.26,,,ZIR-FOS NC 12 SOBRES 3GR,,,yes,1156,1114,105836,MAE0087_MEX
8020030000766,569.39,,,ZIRFOS NC 30 SOBRES 3 GR,,,yes,1156,1114,105836,MAE0087_MEX
8020030053090,346.3,,,FLONORM 12 TABS 200MG,,,yes,1156,1114,105836,MAE0087_MEX
8020030053106,655.01,,,FLONORM 28 TABS 200MG,,,yes,1156,1114,105836,MAE0087_MEX
8020030053175,390.96,,,FLONORM SUSP. 100MG/5ML 60 ML,,,yes,1156,1114,105836,MAE0087_MEX
8020030053502,634.63,,,FLONORM 14 TABS 400MG,,,yes,1156,1114,105836,MAE0087_MEX
8020030054080,1064.0,,,FLONORM 14 TABS 550MG,,,yes,1156,1114,105836,MAE0087_MEX
8020030091252,716.12,,,VESSEL DUE F 50 CAPS 250 LSU,,,yes,1156,1114,105836,MAE0087_MEX
8020030091351,661.27,,,VESSEL DUE F SOLUCION INY 60MG,,,yes,1156,1114,105836,MAE0087_MEX
8020030095076,519.46,,,ESOXX ONE 20 STICKS 10ML,,,yes,1156,1114,105836,MAE0087_MEX
8027950210466,695.53,,,ELICUIS 20 TABS 5MG,,,yes,1156,1114,105836,MAE0087_MEX
8027950210473,1797.12,,,ELICUIS 60 TABS 5MG,,,yes,1156,1114,105836,MAE0087_MEX
8027950210480,695.53,,,ELICUIS 20 TABS 2.5MG,,,yes,1156,1114,105836,MAE0087_MEX
8027950210527,1797.12,,,ELICUIS 60 TABS 2.5MG,,,yes,1156,1114,105836,MAE0087_MEX
8034135273475,358.6,,,HEALTHY EYE GOT 0.4MG/10ML,,,yes,1156,1114,105836,MAE0087_MEX
810120501628,35.92,,,JAB AZUFRE C/LANO 100GR 25PZ,,,yes,1156,1114,105836,MAE0087_MEX
821998000250,44.14,,,CLOROPIRAMINA 20 TABS 25 MG,,,yes,1156,1114,105836,MAE0087_MEX
821998000571,37.36,,,RUMOQUIN N.F.20TABS 215/25/.75,,,yes,1156,1114,105836,MAE0087_MEX
8400000668,259.09,,,HIPERTON SOL 5% 10ML,,,yes,1156,1114,105836,MAE0087_MEX
8400000729,237.02,,,HIPERTON SOL 10% 10ML,,,yes,1156,1114,105836,MAE0087_MEX
8400000767,200.41,,,ALERCROM SOL GTS 2% 5ML,,,yes,1156,1114,105836,MAE0087_MEX
