point_of_sale_id,drug_manufacturer_id,vendor_id,potencial_total,gasto_oportunidad,gasto_actual,status,valor_negocio,ahorro_total,client_id,client_name,pos_name,manufacturer_name
2340,10270,1153,7528.0,11286.95,11554.97,,3.764,3758.9500000000007,1377,Farmacias de Descuento Canadá,Sucursal 2,SUMFA
2340,10273,1156,105693.47,145708.55,367970.8,,52.846733,40015.08124999999,1377,Farmacias de Descuento Canadá,Sucursal 2,Almacen de Drogas
2340,10278,1161,4182.0337,11310.61,97275.46,,2.0910168,7128.576308593751,1377,Farmacias de Descuento Canadá,Sucursal 2,Jeshua Medic
2340,10281,1164,17882.117,27576.28,51396.85,,8.941058,9694.162812499999,1377,Farmacias de Descuento Canadá,Sucursal 2,Farmadepot
2340,10479,1275,15532.58,25681.079999999998,113774.34,,7.76629,10148.499921874998,1377,Farmacias de Descuento Canadá,Sucursal 2,Aurosant Productos Farmaceutico
2340,10637,1309,6576.29,15717.42,77238.64,,3.288145,9141.1299609375,1377,Farmacias de Descuento Canadá,Sucursal 2,Medicinas Rosario
2340,10738,1350,5767.22,9911.89,124524.25,,2.8836102,4144.669785156249,1377,Farmacias de Descuento Canadá,Sucursal 2,Pharmaceutix
2340,10761,1358,3782.4402,12602.49,60219.62,,1.8912201,8820.049814453125,1377,Farmacias de Descuento Canadá,Sucursal 2,Dilopsan
2340,11087,1612,4675.015,5312.87,12181.25,,2.3375075,637.8548632812499,1377,Farmacias de Descuento Canadá,Sucursal 2,MERCFARMA
2340,11208,1762,4986.34,8655.1,163961.99,,2.4931698,3668.7601562500004,1377,Farmacias de Descuento Canadá,Sucursal 2,Distribuidora Grupo Farmacos y Abarrotes Padilla
2343,10267,1150,1451.3314,7280.320000000001,79679.31,,0.72566575,5828.988579101563,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Grupo Privarez
2343,10269,1152,13152.58,33516.26,104899.58,1,6.57629,20363.679921875002,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Farmaceuticos Tenorio
2343,10270,1153,4332.6,6368.78,6976.49,,2.1663,2036.1799023437497,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,SUMFA
2343,10273,1156,82315.61,154753.27,375831.94,1,41.157803,72437.66062499999,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Almacen de Drogas
2343,10278,1161,1682.4113,10963.6,85700.34,,0.8412056,9281.188745117188,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Jeshua Medic
2343,10281,1164,8412.154,20212.21,49031.56,,4.206077,11800.055703125,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Farmadepot
2343,10479,1275,16727.28,40726.0,107604.84,1,8.363639,23998.720703125,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Aurosant Productos Farmaceutico
2343,10637,1309,2656.77,17564.02,65688.96,,1.328385,14907.24998046875,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Medicinas Rosario
2343,10738,1350,1442.6799,8540.2,147768.15,,0.72133994,7097.520068359376,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Pharmaceutix
2343,10761,1358,2287.0703,19094.4,55535.19,,1.1435351,16807.3296875,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Dilopsan
2343,11087,1612,6854.5312,10639.55,20695.8,,3.4272656,3785.0187499999993,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,MERCFARMA
2343,11208,1762,4080.4995,11356.39,174054.39,,2.0402498,7275.890488281249,1380,Grupo Castelo,Farmacia Castelo Suc Ajuchitlán,Distribuidora Grupo Farmacos y Abarrotes Padilla
2360,10267,1150,1304.3744,4348.98,32967.89,,0.65218717,3044.605610351562,1248,Farmacias Sana Sana,Casa Aleman,Grupo Privarez
2360,10269,1152,12365.899,24628.38,49123.04,1,6.1829495,12262.480585937501,1248,Farmacias Sana Sana,Casa Aleman,Farmaceuticos Tenorio
2360,10270,1153,1459.0,2251.75,3094.02,,0.72949994,792.75,1248,Farmacias Sana Sana,Casa Aleman,SUMFA
2360,10273,1156,102515.13,130505.32,252152.72,1,51.25757,27990.187187500007,1248,Farmacias Sana Sana,Casa Aleman,Almacen de Drogas
2360,10278,1161,2118.9126,5264.7,33749.61,,1.0594563,3145.78740234375,1248,Farmacias Sana Sana,Casa Aleman,Jeshua Medic
2360,10281,1164,9796.592,16376.82,22953.71,,4.898296,6580.228203125,1248,Farmacias Sana Sana,Casa Aleman,Farmadepot
2360,10479,1275,15172.57,24955.44,52263.31,,7.586285,9782.869687499999,1248,Farmacias Sana Sana,Casa Aleman,Aurosant Productos Farmaceutico
2360,10637,1309,2444.62,7996.38,28021.09,,1.22231,5551.7598828125,1248,Farmacias Sana Sana,Casa Aleman,Medicinas Rosario
2360,10738,1350,1780.74,5037.62,50711.82,,0.89037,3256.880009765625,1248,Farmacias Sana Sana,Casa Aleman,Pharmaceutix
2360,10761,1358,1698.6025,6076.38,23793.52,,0.8493013,4377.7774609375,1248,Farmacias Sana Sana,Casa Aleman,Dilopsan
2360,11087,1612,5476.419,7494.62,13741.58,,2.7382095,2018.2010546875,1248,Farmacias Sana Sana,Casa Aleman,MERCFARMA
2360,11208,1762,4208.6387,7877.01,88275.95,,2.1043193,3668.371328125,1248,Farmacias Sana Sana,Casa Aleman,Distribuidora Grupo Farmacos y Abarrotes Padilla
2363,10267,1150,3613.8723,11116.31,56559.13,,1.8069361,7502.4376855468745,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Grupo Privarez
2363,10269,1152,15073.71,25530.24,49457.88,1,7.5368547,10456.530039062502,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Farmaceuticos Tenorio
2363,10270,1153,473.0,551.0999999999999,551.0999999999999,,0.2365,78.09999999999991,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,SUMFA
2363,10273,1156,53753.63,68892.51,129381.96,2,26.876814,15138.881093749995,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Almacen de Drogas
2363,10278,1161,4432.381,10086.12,54169.7,,2.2161903,5653.739140625001,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Jeshua Medic
2363,10281,1164,6723.5493,9448.57,22184.61,,3.3617744,2725.0206835937497,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Farmadepot
2363,10479,1275,10086.28,15766.17,51649.56,,5.04314,5679.8897265625,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Aurosant Productos Farmaceutico
2363,10637,1309,5800.93,15810.39,45937.51,,2.900465,10009.45982421875,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Medicinas Rosario
2363,10738,1350,5489.69,12313.72,73278.9,,2.744845,6824.030058593749,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Pharmaceutix
2363,10761,1358,6880.9395,15466.630000000001,38534.22,,3.4404695,8585.690546875001,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Dilopsan
2363,11087,1612,282.9099,291.58000000000004,2008.55,,0.14145495,8.670087890625041,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,MERCFARMA
2363,11208,1762,3336.394,8098.9,79854.71,,1.668197,4762.50595703125,1396,Farmacia Genesis CDMX,Farmacia Genesis CDMX,Distribuidora Grupo Farmacos y Abarrotes Padilla
2364,10267,1150,8573.687,50755.11,367368.787,1,4.2868433,42181.4234765625,1397,Kevital Farma,Kevital Farma,Grupo Privarez
2364,10269,1152,37992.34,196155.095,292669.255,1,18.996168,158162.75515625,1397,Kevital Farma,Kevital Farma,Farmaceuticos Tenorio
2364,10270,1153,3927.9,8067.28,8067.28,1,1.9639498,4139.38009765625,1397,Kevital Farma,Kevital Farma,SUMFA
2364,10273,1156,185509.95,288129.66,714929.177,1,92.75498,102619.70687499997,1397,Kevital Farma,Kevital Farma,Almacen de Drogas
2364,10278,1161,7310.031,40017.34,320376.777,,3.6550152,32707.309238281247,1397,Kevital Farma,Kevital Farma,Jeshua Medic
2364,10281,1164,14051.418,27587.426,65990.796,0,7.025709,13536.00803125,1397,Kevital Farma,Kevital Farma,Farmadepot
2364,10479,1275,30543.91,103819.322,317564.752,1,15.2719555,73275.41184375,1397,Kevital Farma,Kevital Farma,Aurosant Productos Farmaceutico
2364,10637,1309,11137.96,75519.45,339338.107,,5.5689797,64381.4900390625,1397,Kevital Farma,Kevital Farma,Medicinas Rosario
2364,10738,1350,8561.95,61199.1,449955.977,1,4.280975,52637.1498046875,1397,Kevital Farma,Kevital Farma,Pharmaceutix
2364,10761,1358,12456.565,92871.892,307962.577,1,6.2282825,80415.3265703125,1397,Kevital Farma,Kevital Farma,Dilopsan
2364,11087,1612,7748.433,9622.52,14606.31,,3.8742166,1874.0868945312504,1397,Kevital Farma,Kevital Farma,MERCFARMA
2364,11208,1762,12050.153,58485.61,454697.607,,6.025077,46435.4566796875,1397,Kevital Farma,Kevital Farma,Distribuidora Grupo Farmacos y Abarrotes Padilla
2377,10267,1150,555.6409,2151.59,7055.6900000000005,1,0.27782047,1595.949069824219,1408,Plenafarm,Plenafarm,Grupo Privarez
2377,10269,1152,1023.47003,1570.1399999999999,4616.349999999999,1,0.51173496,546.6699682617186,1408,Plenafarm,Plenafarm,Farmaceuticos Tenorio
2377,10273,1156,2258.05,3949.44,13589.39,0,1.129025,1691.389951171875,1408,Plenafarm,Plenafarm,Almacen de Drogas
2377,10278,1161,480.11002,1131.68,7547.22,,0.24005501,651.5699841308594,1408,Plenafarm,Plenafarm,Jeshua Medic
2377,10281,1164,605.6471,1417.16,3352.52,,0.30282354,811.5129052734376,1408,Plenafarm,Plenafarm,Farmadepot
2377,10479,1275,1666.56,3606.06,6438.8,1,0.83328,1939.49994140625,1408,Plenafarm,Plenafarm,Aurosant Productos Farmaceutico
2377,10637,1309,1575.0701,4867.81,6325.17,0,0.787535,3292.7399316406254,1408,Plenafarm,Plenafarm,Medicinas Rosario
2377,10738,1350,1063.26,3743.65,8410.68,,0.53163,2680.389990234375,1408,Plenafarm,Plenafarm,Pharmaceutix
2377,10761,1358,1060.8525,4324.77,5823.21,1,0.53042626,3263.9174609375004,1408,Plenafarm,Plenafarm,Dilopsan
2377,11208,1762,381.5022,2562.57,8997.7,,0.19075109,2181.067802734375,1408,Plenafarm,Plenafarm,Distribuidora Grupo Farmacos y Abarrotes Padilla
2390,10267,1150,832.229,1407.21,28843.97,,0.41611448,574.98099609375,1377,Farmacias de Descuento Canadá,F. Matriz,Grupo Privarez
2390,10269,1152,12670.32,16493.55,27669.69,0,6.33516,3823.2296874999993,1377,Farmacias de Descuento Canadá,F. Matriz,Farmaceuticos Tenorio
2390,10270,1153,2109.0,3205.83,3206.83,,1.0545,1096.83,1377,Farmacias de Descuento Canadá,F. Matriz,SUMFA
2390,10273,1156,24450.08,28197.63,79868.15,,12.22504,3747.549921875001,1377,Farmacias de Descuento Canadá,F. Matriz,Almacen de Drogas
2390,10278,1161,1738.9225,2435.69,27054.4,,0.8694612,696.7675146484376,1377,Farmacias de Descuento Canadá,F. Matriz,Jeshua Medic
2390,10281,1164,4419.022,6057.51,10643.74,,2.2095108,1638.4880273437502,1377,Farmacias de Descuento Canadá,F. Matriz,Farmadepot
2390,10479,1275,4555.11,6659.23,29961.86,,2.277555,2104.1201367187496,1377,Farmacias de Descuento Canadá,F. Matriz,Aurosant Productos Farmaceutico
2390,10637,1309,2537.44,4164.81,21595.09,,1.2687199,1627.3700585937504,1377,Farmacias de Descuento Canadá,F. Matriz,Medicinas Rosario
2390,10738,1350,2046.35,2743.8,33846.64,,1.023175,697.4500244140627,1377,Farmacias de Descuento Canadá,F. Matriz,Pharmaceutix
2390,10761,1358,2310.2607,3306.98,21001.9,,1.1551304,996.7192578125,1377,Farmacias de Descuento Canadá,F. Matriz,Dilopsan
2390,11208,1762,822.9289,1283.03,43212.9,,0.41146445,460.1011059570312,1377,Farmacias de Descuento Canadá,F. Matriz,Distribuidora Grupo Farmacos y Abarrotes Padilla
2403,10267,1150,2173.876,3159.38,41078.02,,1.086938,985.5040234375001,1377,Farmacias de Descuento Canadá,Sucursal 3,Grupo Privarez
2403,10269,1152,20649.43,26504.15,45394.84,1,10.324714,5854.7203125000015,1377,Farmacias de Descuento Canadá,Sucursal 3,Farmaceuticos Tenorio
2403,10270,1153,3839.5,5418.2,5423.2,,1.91975,1578.6999999999998,1377,Farmacias de Descuento Canadá,Sucursal 3,SUMFA
2403,10273,1156,61103.82,67718.24,184694.91,,30.551908,6614.419687500005,1377,Farmacias de Descuento Canadá,Sucursal 3,Almacen de Drogas
2403,10278,1161,2748.2737,3615.25,41699.82,,1.3741368,866.976318359375,1377,Farmacias de Descuento Canadá,Sucursal 3,Jeshua Medic
2403,10281,1164,10067.215,13943.27,25246.03,,5.0336075,3876.0551562500004,1377,Farmacias de Descuento Canadá,Sucursal 3,Farmadepot
2403,10479,1275,10449.64,13168.83,51185.12,,5.2248197,2719.1903515625,1377,Farmacias de Descuento Canadá,Sucursal 3,Aurosant Productos Farmaceutico
2403,10637,1309,5589.14,7698.69,32954.9,,2.79457,2109.5498632812496,1377,Farmacias de Descuento Canadá,Sucursal 3,Medicinas Rosario
2403,10738,1350,4702.4,6687.49,56313.31,,2.3511999,1985.0900976562498,1377,Farmacias de Descuento Canadá,Sucursal 3,Pharmaceutix
2403,10761,1358,3489.6973,4832.43,28046.4,,1.7448486,1342.7327343750003,1377,Farmacias de Descuento Canadá,Sucursal 3,Dilopsan
2403,11087,1612,3742.0476,4535.87,7264.58,,1.8710238,793.8223925781249,1377,Farmacias de Descuento Canadá,Sucursal 3,MERCFARMA
2403,11208,1762,1847.8154,2502.69,71079.17,,0.9239077,654.8745703125,1377,Farmacias de Descuento Canadá,Sucursal 3,Distribuidora Grupo Farmacos y Abarrotes Padilla
2404,10267,1150,11534.101,39378.34,85232.08,,5.7670503,27844.239414062497,1377,Farmacias de Descuento Canadá,Lombardo,Grupo Privarez
2404,10269,1152,26893.25,65199.31,82609.15,1,13.446625,38306.06,1377,Farmacias de Descuento Canadá,Lombardo,Farmaceuticos Tenorio
2404,10270,1153,2717.0,4611.58,4617.58,,1.3585,1894.58,1377,Farmacias de Descuento Canadá,Lombardo,SUMFA
2404,10273,1156,77873.21,122298.93,280241.77,,38.936607,44425.71906249999,1377,Farmacias de Descuento Canadá,Lombardo,Almacen de Drogas
2404,10278,1161,9602.378,30815.43,90005.19,,4.801189,21213.0520703125,1377,Farmacias de Descuento Canadá,Lombardo,Jeshua Medic
2404,10281,1164,13107.204,20610.3,40476.11,,6.553602,7503.095898437499,1377,Farmacias de Descuento Canadá,Lombardo,Farmadepot
2404,10479,1275,22489.95,52629.55,98413.26,,11.244974,30139.600781250003,1377,Farmacias de Descuento Canadá,Lombardo,Aurosant Productos Farmaceutico
2404,10637,1309,15208.55,48566.24,70684.94,,7.6042747,33357.6901953125,1377,Farmacias de Descuento Canadá,Lombardo,Medicinas Rosario
2404,10738,1350,14926.86,45240.23,111023.92,,7.46343,30313.369648437503,1377,Farmacias de Descuento Canadá,Lombardo,Pharmaceutix
2404,10761,1358,12328.177,38505.51,52219.69,,6.164088,26177.333242187502,1377,Farmacias de Descuento Canadá,Lombardo,Dilopsan
2404,11087,1612,2659.5645,3865.44,8901.97,,1.3297822,1205.875546875,1377,Farmacias de Descuento Canadá,Lombardo,MERCFARMA
2404,11208,1762,13924.215,35880.6,133241.49,,6.962107,21956.38515625,1377,Farmacias de Descuento Canadá,Lombardo,Distribuidora Grupo Farmacos y Abarrotes Padilla
2405,10267,1150,183.38246,368.5,6106.36,,0.091691226,185.11753845214844,1377,Farmacias de Descuento Canadá,Nigromante,Grupo Privarez
2405,10269,1152,1350.22,1923.68,7051.63,1,0.67511,573.4600292968751,1377,Farmacias de Descuento Canadá,Nigromante,Farmaceuticos Tenorio
2405,10270,1153,178.0,210.35,210.35,,0.088999994,32.349999999999994,1377,Farmacias de Descuento Canadá,Nigromante,SUMFA
2405,10273,1156,6106.27,7286.5199999999995,20689.1,,3.053135,1180.2499804687495,1377,Farmacias de Descuento Canadá,Nigromante,Almacen de Drogas
2405,10278,1161,466.7337,670.22,7133.93,,0.23336685,203.48629638671878,1377,Farmacias de Descuento Canadá,Nigromante,Jeshua Medic
2405,10281,1164,534.7333,606.14,3927.79,,0.26736662,71.40672363281249,1377,Farmacias de Descuento Canadá,Nigromante,Farmadepot
2405,10479,1275,1279.76,1558.66,8179.59,,0.63988,278.8999902343751,1377,Farmacias de Descuento Canadá,Nigromante,Aurosant Productos Farmaceutico
2405,10637,1309,726.05,1142.08,4552.71,,0.36302498,416.0300122070312,1377,Farmacias de Descuento Canadá,Nigromante,Medicinas Rosario
2405,10738,1350,519.25,750.77,8424.04,,0.259625,231.51999999999998,1377,Farmacias de Descuento Canadá,Nigromante,Pharmaceutix
2405,10761,1358,374.75043,1050.24,5099.56,,0.18737522,675.4895727539063,1377,Farmacias de Descuento Canadá,Nigromante,Dilopsan
2405,11208,1762,216.5383,350.19,11176.97,,0.10826915,133.65170043945312,1377,Farmacias de Descuento Canadá,Nigromante,Distribuidora Grupo Farmacos y Abarrotes Padilla
2406,10267,1150,489.74988,1075.16,9619.19,,0.24487492,585.4101220703126,1377,Farmacias de Descuento Canadá,Rio Manzo,Grupo Privarez
2406,10269,1152,2413.82,3498.03,10771.21,1,1.20691,1084.2099316406252,1377,Farmacias de Descuento Canadá,Rio Manzo,Farmaceuticos Tenorio
2406,10270,1153,180.0,191.4,191.4,,0.089999996,11.400000000000006,1377,Farmacias de Descuento Canadá,Rio Manzo,SUMFA
2406,10273,1156,5284.05,5845.85,21196.87,,2.6420248,561.8001953125004,1377,Farmacias de Descuento Canadá,Rio Manzo,Almacen de Drogas
2406,10278,1161,628.135,981.86,9756.38,,0.31406748,353.724990234375,1377,Farmacias de Descuento Canadá,Rio Manzo,Jeshua Medic
2406,10281,1164,1184.7634,1451.58,3995.2200000000003,,0.5923817,266.8165722656249,1377,Farmacias de Descuento Canadá,Rio Manzo,Farmadepot
2406,10479,1275,1366.33,1750.7,9969.16,,0.68316495,384.37004394531255,1377,Farmacias de Descuento Canadá,Rio Manzo,Aurosant Productos Farmaceutico
2406,10637,1309,895.18,1596.6,7366.54,,0.44759,701.4200073242187,1377,Farmacias de Descuento Canadá,Rio Manzo,Medicinas Rosario
2406,10738,1350,315.81,520.68,12029.1,,0.157905,204.8700024414062,1377,Farmacias de Descuento Canadá,Rio Manzo,Pharmaceutix
2406,10761,1358,956.1949,1812.8,6360.12,,0.47809744,856.6051147460937,1377,Farmacias de Descuento Canadá,Rio Manzo,Dilopsan
2406,11208,1762,178.1865,387.68,14747.33,,0.089093246,209.49350708007813,1377,Farmacias de Descuento Canadá,Rio Manzo,Distribuidora Grupo Farmacos y Abarrotes Padilla
2407,10267,1150,1185.3317,2222.27,23902.54,,0.5926658,1036.9383349609375,1377,Farmacias de Descuento Canadá,Abasolo,Grupo Privarez
2407,10269,1152,11115.32,15096.72,28363.64,1,5.5576596,3981.3996874999993,1377,Farmacias de Descuento Canadá,Abasolo,Farmaceuticos Tenorio
2407,10270,1153,180.0,191.4,194.4,,0.089999996,11.400000000000006,1377,Farmacias de Descuento Canadá,Abasolo,SUMFA
2407,10273,1156,21617.75,27039.43,88725.76,,10.808874,5421.68,1377,Farmacias de Descuento Canadá,Abasolo,Almacen de Drogas
2407,10278,1161,1671.8025,2576.4,30239.44,,0.83590126,904.5975097656251,1377,Farmacias de Descuento Canadá,Abasolo,Jeshua Medic
2407,10281,1164,4985.6357,6793.49,15909.81,,2.4928179,1807.8542578124998,1377,Farmacias de Descuento Canadá,Abasolo,Farmadepot
2407,10479,1275,6349.71,8486.12,29870.8,,3.174855,2136.410039062501,1377,Farmacias de Descuento Canadá,Abasolo,Aurosant Productos Farmaceutico
2407,10637,1309,1867.27,3418.2599999999998,15125.34,,0.933635,1550.9899804687498,1377,Farmacias de Descuento Canadá,Abasolo,Medicinas Rosario
2407,10738,1350,1898.0,2677.03,33391.72,,0.949,779.0300000000002,1377,Farmacias de Descuento Canadá,Abasolo,Pharmaceutix
2407,10761,1358,1253.1399,1876.63,12807.08,,0.6265699,623.4901074218751,1377,Farmacias de Descuento Canadá,Abasolo,Dilopsan
2407,11208,1762,488.4151,1214.99,42118.92,,0.24420755,726.5748999023438,1377,Farmacias de Descuento Canadá,Abasolo,Distribuidora Grupo Farmacos y Abarrotes Padilla
2409,10267,1150,8952.566,16428.12,65247.62,,4.476283,7475.553593749999,1377,Farmacias de Descuento Canadá,Isla,Grupo Privarez
2409,10269,1152,12223.39,19749.21,102609.01,1,6.111695,7525.820351562499,1377,Farmacias de Descuento Canadá,Isla,Farmaceuticos Tenorio
2409,10270,1153,659.82996,893.1099999999999,968.73,,0.32991496,233.2800439453124,1377,Farmacias de Descuento Canadá,Isla,SUMFA
2409,10273,1156,45102.742,50055.16,131359.8,,22.55137,4952.4178125000035,1377,Farmacias de Descuento Canadá,Isla,Almacen de Drogas
2409,10278,1161,6495.2974,11351.53,48983.2,,3.2476485,4856.232636718751,1377,Farmacias de Descuento Canadá,Isla,Jeshua Medic
2409,10281,1164,5313.935,6421.39,14353.460000000001,,2.6569674,1107.4549414062503,1377,Farmacias de Descuento Canadá,Isla,Farmadepot
2409,10479,1275,16275.84,23018.71,54465.92,,8.137919,6742.870156249999,1377,Farmacias de Descuento Canadá,Isla,Aurosant Productos Farmaceutico
2409,10637,1309,17353.8,29219.48,56782.96,,8.676901,11865.67921875,1377,Farmacias de Descuento Canadá,Isla,Medicinas Rosario
2409,10738,1350,11323.54,21864.3,76285.97,,5.66177,10540.7599609375,1377,Farmacias de Descuento Canadá,Isla,Pharmaceutix
2409,10761,1358,14471.972,24263.99,40940.71,,7.2359858,9792.018320312502,1377,Farmacias de Descuento Canadá,Isla,Dilopsan
2409,11087,1612,1172.1854,1507.2,4573.73,,0.5860927,335.01457519531255,1377,Farmacias de Descuento Canadá,Isla,MERCFARMA
2409,11208,1762,5177.4307,11412.31,89366.87,,2.588715,6234.8793359374995,1377,Farmacias de Descuento Canadá,Isla,Distribuidora Grupo Farmacos y Abarrotes Padilla
2425,10267,1150,3714.2866,29741.18,162384.35,,1.8571432,26026.89337890625,1380,Grupo Castelo,Farmacia MX Tolimán,Grupo Privarez
2425,10269,1152,12705.32,67646.47,162297.38,1,6.3526597,54941.1496875,1380,Grupo Castelo,Farmacia MX Tolimán,Farmaceuticos Tenorio
2425,10270,1153,2555.5,6549.14,8181.110000000001,,1.27775,3993.6400000000003,1380,Grupo Castelo,Farmacia MX Tolimán,SUMFA
2425,10273,1156,64755.07,148352.43,393696.23,1,32.377533,83597.3596875,1380,Grupo Castelo,Farmacia MX Tolimán,Almacen de Drogas
2425,10278,1161,4632.963,26529.78,166657.54,,2.3164814,21896.817109375,1380,Grupo Castelo,Farmacia MX Tolimán,Jeshua Medic
2425,10281,1164,11664.652,28453.67,70565.0,,5.832326,16789.01765625,1380,Grupo Castelo,Farmacia MX Tolimán,Farmadepot
2425,10479,1275,17057.59,61285.16,177131.09,1,8.528795,44227.57015625,1380,Grupo Castelo,Farmacia MX Tolimán,Aurosant Productos Farmaceutico
2425,10637,1309,6201.25,46636.68,138242.08,,3.100625,40435.43,1380,Grupo Castelo,Farmacia MX Tolimán,Medicinas Rosario
2425,10738,1350,3798.95,28739.33,223115.57,,1.8994749,24940.380048828127,1380,Grupo Castelo,Farmacia MX Tolimán,Pharmaceutix
2425,10761,1358,7150.3423,49357.98,124935.36,,3.5751712,42207.63771484375,1380,Grupo Castelo,Farmacia MX Tolimán,Dilopsan
2425,11087,1612,2277.5476,5120.86,14144.14,,1.1387738,2843.3123925781247,1380,Grupo Castelo,Farmacia MX Tolimán,MERCFARMA
2425,11208,1762,3760.4333,27831.46,245786.18,,1.8802166,24071.026650390624,1380,Grupo Castelo,Farmacia MX Tolimán,Distribuidora Grupo Farmacos y Abarrotes Padilla
2432,10267,1150,1380.3322,13718.130000000001,47218.055,,0.69016606,12337.797846679689,1447,Bodegon Farmaceutico,MATRIZ,Grupo Privarez
2432,10269,1152,3871.64,28057.735,35434.015,1,1.93582,24186.095107421876,1447,Bodegon Farmaceutico,MATRIZ,Farmaceuticos Tenorio
2432,10273,1156,26082.36,62069.07,99531.995,0,13.041179,35986.710625,1447,Bodegon Farmaceutico,MATRIZ,Almacen de Drogas
2432,10278,1161,1550.505,12754.53,36045.62,,0.7752525,11204.024995117188,1447,Bodegon Farmaceutico,MATRIZ,Jeshua Medic
2432,10479,1275,4767.65,24510.84,43304.53,1,2.3838248,19743.19009765625,1447,Bodegon Farmaceutico,MATRIZ,Aurosant Productos Farmaceutico
2432,10637,1309,4159.79,28497.8,47895.435,,2.079895,24338.0099609375,1447,Bodegon Farmaceutico,MATRIZ,Medicinas Rosario
2432,10738,1350,1798.46,15397.61,53870.945,1,0.89922994,13599.1500390625,1447,Bodegon Farmaceutico,MATRIZ,Pharmaceutix
2432,10761,1358,2260.7683,17645.82,34835.315,1,1.1303841,15385.051689453125,1447,Bodegon Farmaceutico,MATRIZ,Dilopsan
2432,11208,1762,1206.993,11341.279999999999,58410.945,,0.6034965,10134.286958007811,1447,Bodegon Farmaceutico,MATRIZ,Distribuidora Grupo Farmacos y Abarrotes Padilla
2434,10267,1150,2194.069,12604.82,35455.05,,1.0970345,10410.750908203125,1380,Grupo Castelo,Farmacia MX San Pablo,Grupo Privarez
2434,10269,1152,4434.18,19241.52,33777.29,1,2.2170901,14807.33982421875,1380,Grupo Castelo,Farmacia MX San Pablo,Farmaceuticos Tenorio
2434,10273,1156,10845.97,26005.49,60249.770000000004,1,5.4229846,15159.520273437502,1380,Grupo Castelo,Farmacia MX San Pablo,Almacen de Drogas
2434,10278,1161,2565.935,12482.85,37706.67,,1.2829674,9916.91494140625,1380,Grupo Castelo,Farmacia MX San Pablo,Jeshua Medic
2434,10281,1164,1356.7512,2847.69,9101.11,,0.6783756,1490.938779296875,1380,Grupo Castelo,Farmacia MX San Pablo,Farmadepot
2434,10479,1275,4383.17,14892.47,34971.17,1,2.1915848,10509.300078125,1380,Grupo Castelo,Farmacia MX San Pablo,Aurosant Productos Farmaceutico
2434,10637,1309,3070.67,17435.99,33962.86,,1.535335,14365.320078125002,1380,Grupo Castelo,Farmacia MX San Pablo,Medicinas Rosario
2434,10738,1350,2948.31,15233.23,50428.89,,1.474155,12284.91994140625,1380,Grupo Castelo,Farmacia MX San Pablo,Pharmaceutix
2434,10761,1358,3688.2375,18418.329999999998,27628.08,,1.8441187,14730.092451171873,1380,Grupo Castelo,Farmacia MX San Pablo,Dilopsan
2434,11087,1612,146.00485,153.36,675.3199999999999,,0.07300242,7.355147705078139,1380,Grupo Castelo,Farmacia MX San Pablo,MERCFARMA
2434,11208,1762,2299.8247,12476.28,51403.05,,1.1499124,10176.45529296875,1380,Grupo Castelo,Farmacia MX San Pablo,Distribuidora Grupo Farmacos y Abarrotes Padilla
2435,10267,1150,1411.9095,11416.85,34312.67,1,0.70595473,10004.940454101563,1380,Grupo Castelo,Farmacia Castelo La Estación,Grupo Privarez
2435,10269,1152,4509.88,23077.12,37573.05,1,2.2549398,18567.2401171875,1380,Grupo Castelo,Farmacia Castelo La Estación,Farmaceuticos Tenorio
2435,10270,1153,319.0,784.7,784.7,,0.15949999,465.70000000000005,1380,Grupo Castelo,Farmacia Castelo La Estación,SUMFA
2435,10273,1156,11268.34,30096.84,74207.05,1,5.6341696,18828.50015625,1380,Grupo Castelo,Farmacia Castelo La Estación,Almacen de Drogas
2435,10278,1161,1921.0875,12921.65,36951.37,,0.96054375,11000.562475585937,1380,Grupo Castelo,Farmacia Castelo La Estación,Jeshua Medic
