point_of_sale_id,drug_manufacturer_id,vendor_id,potencial_total,gasto_actual,status,valor_negocio,gasto_oportunidad,ahorro_total,client_name,pos_name,manufacturer_name
1720,10637,1309,35002.03,137643.84,,17.501015,79717.78,44715.75,Farmacia Regis,Matriz,Medicinas Rosario
1720,10738,1350,28177.19,250499.61,,14.088595,58173.25,29996.06,Farmacia Regis,Matriz,Pharmaceutix
1720,10761,1358,31971.6258717,122604.83,,15.98581293585,82657.64,50686.0141283,Farmacia Regis,Matriz,Dilopsan
1729,10267,1150,138.636502,56068.549,1.0,0.069318251,1113.22,974.583498,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Grupo Privarez
1729,10269,1152,2883.93,57405.959,1.0,1.441965,17745.635,14861.704999999998,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Farmaceuticos Tenorio
1729,10273,1156,1282.79,15991.76,,0.641395,7585.429999999999,6302.639999999999,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Almacen de Drogas
1729,10276,1159,296.1944,51778.569,1.0,0.14809719999999998,1404.98,1108.7856000000002,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Diefsa Distribuidora
1729,10277,1160,360.8244,5216.568,1.0,0.18041220000000002,3474.968,3114.1436,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Luman Farmaceuticos
1729,10281,1164,676.4,8115.95,,0.3382,4075.0399999999995,3398.6399999999994,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Farmadepot
1729,10608,1303,1071.1,50296.111,1.0,0.53555,7392.639,6321.539000000001,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Distribuidora Gendifar
1729,10637,1309,1254.6399999999999,56067.789,,0.62732,7826.6900000000005,6572.050000000001,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Medicinas Rosario
1729,10738,1350,508.31,61346.029,1.0,0.254155,3191.48,2683.17,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Pharmaceutix
1729,10761,1358,1404.12322102,53540.311,1.0,0.7020616105100002,12928.809,11524.68577898,Del Eje Suc Arcangel San Rafael,Del Eje Suc Arcangel San Rafael,Dilopsan
1741,10267,1150,3117.34782504,103939.78,,1.55867391252,9227.11,6109.76217496,BioFarmacias,Sucursal Centro,Grupo Privarez
1741,10268,1151,3935.854,59983.39,,1.967927,15316.0,11380.146,BioFarmacias,Sucursal Centro,Quifamesa
1741,10269,1152,18191.9,151074.65,1.0,9.09595,48364.32,30172.42,BioFarmacias,Sucursal Centro,Farmaceuticos Tenorio
1741,10273,1156,32158.94,165453.97,,16.07947,62341.52,30182.579999999998,BioFarmacias,Sucursal Centro,Almacen de Drogas
1741,10276,1159,7459.786,143811.73,1.0,3.729893,11943.41,4483.624,BioFarmacias,Sucursal Centro,Diefsa Distribuidora
1741,10281,1164,6428.11,46287.38,,3.2140549999999997,11483.99,5055.88,BioFarmacias,Sucursal Centro,Farmadepot
1741,10637,1309,5713.43,92015.56,0.0,2.8567150000000003,17685.25,11971.82,BioFarmacias,Sucursal Centro,Medicinas Rosario
1741,10738,1350,5645.18,161053.06,,2.8225900000000004,18826.89,13181.71,BioFarmacias,Sucursal Centro,Pharmaceutix
1741,10761,1358,5715.26984283,88146.87,1.0,2.8576349214150003,22132.55,16417.28015717,BioFarmacias,Sucursal Centro,Dilopsan
1747,10267,1150,1128.0122676800001,22774.73,,0.5640061338400001,2506.98,1378.9677323199999,BioFarmacias,Sucursal Norte,Grupo Privarez
1747,10268,1151,1115.3455,11966.24,,0.5576727499999999,3033.83,1918.4845,BioFarmacias,Sucursal Norte,Quifamesa
1747,10269,1152,6807.19,29713.31,1.0,3.4035949999999997,12474.37,5667.180000000001,BioFarmacias,Sucursal Norte,Farmaceuticos Tenorio
1747,10273,1156,8622.970000000001,37231.34,,4.311485000000001,13457.14,4834.169999999998,BioFarmacias,Sucursal Norte,Almacen de Drogas
1747,10276,1159,2522.7216,33821.81,,1.2613608,4028.02,1505.2984000000001,BioFarmacias,Sucursal Norte,Diefsa Distribuidora
1747,10281,1164,1644.1,8268.99,,0.82205,4495.44,2851.3399999999997,BioFarmacias,Sucursal Norte,Farmadepot
1747,10637,1309,1439.7,18256.89,,0.71985,3539.67,2099.9700000000003,BioFarmacias,Sucursal Norte,Medicinas Rosario
1747,10738,1350,1506.03,34349.18,,0.7530150000000001,3988.9,2482.87,BioFarmacias,Sucursal Norte,Pharmaceutix
1747,10761,1358,1696.92313358,16425.329999999998,,0.8484615667900001,4697.78,3000.8568664199997,BioFarmacias,Sucursal Norte,Dilopsan
1748,10267,1150,2272.3201884,71983.688,,1.1361600942,5804.19,3531.8698115999996,BioFarmacias,Sucursal Mercado 01,Grupo Privarez
1748,10268,1151,3929.3685,41543.194,,1.96468425,10608.404,6679.0355,BioFarmacias,Sucursal Mercado 01,Quifamesa
1748,10269,1152,13766.48,116547.024,1.0,6.88324,29746.272,15979.792000000001,BioFarmacias,Sucursal Mercado 01,Farmaceuticos Tenorio
1748,10273,1156,27578.56,122172.566,,13.789280000000002,45304.796,17726.236,BioFarmacias,Sucursal Mercado 01,Almacen de Drogas
1748,10276,1159,6414.4288,119764.808,1.0,3.2072144,13004.996,6590.5671999999995,BioFarmacias,Sucursal Mercado 01,Diefsa Distribuidora
1748,10281,1164,6802.1,49764.18,,3.40105,12820.27,6018.17,BioFarmacias,Sucursal Mercado 01,Farmadepot
1748,10637,1309,5398.34,66229.342,0.0,2.6991700000000005,14449.814,9051.474,BioFarmacias,Sucursal Mercado 01,Medicinas Rosario
1748,10738,1350,4663.59,117907.726,,2.331795,12237.35,7573.76,BioFarmacias,Sucursal Mercado 01,Pharmaceutix
1748,10761,1358,4885.98350945,63121.948,1.0,2.4429917547250004,14097.504,9211.52049055,BioFarmacias,Sucursal Mercado 01,Dilopsan
1749,10267,1150,2992.3347156,63945.43,,1.4961673578,17547.71,14555.3752844,BioFarmacias,Sucursal Periferico,Grupo Privarez
1749,10268,1151,3691.3045,35288.2,,1.84565225,18460.82,14769.5155,BioFarmacias,Sucursal Periferico,Quifamesa
1749,10269,1152,10921.83,82794.48,1.0,5.460915,32944.92,22023.089999999997,BioFarmacias,Sucursal Periferico,Farmaceuticos Tenorio
1749,10273,1156,17653.329999999998,84334.2,,8.826665,28709.9,11056.570000000003,BioFarmacias,Sucursal Periferico,Almacen de Drogas
1749,10276,1159,6514.7224,84524.46,1.0,3.2573611999999996,20779.72,14264.997600000002,BioFarmacias,Sucursal Periferico,Diefsa Distribuidora
1749,10281,1164,4709.2,37566.19,,2.3546,13511.5,8802.3,BioFarmacias,Sucursal Periferico,Farmadepot
1749,10637,1309,4391.93,52545.17,0.0,2.195965,21482.79,17090.86,BioFarmacias,Sucursal Periferico,Medicinas Rosario
1749,10738,1350,5002.48,95647.33,,2.5012399999999997,23640.989999999998,18638.51,BioFarmacias,Sucursal Periferico,Pharmaceutix
1749,10761,1358,4404.31204903,54515.159999999996,1.0,2.202156024515,24315.3,19910.98795097,BioFarmacias,Sucursal Periferico,Dilopsan
1750,10267,1150,3973.91402344,102606.289,,1.9869570117200002,9597.69,5623.77597656,BioFarmacias,Sucursal mercado 02,Grupo Privarez
1750,10268,1151,4730.7609999999995,49626.074,,2.3653804999999997,13702.53,8971.769,BioFarmacias,Sucursal mercado 02,Quifamesa
1750,10269,1152,17131.03,139463.273,1.0,8.565515,36142.812,19011.782,BioFarmacias,Sucursal mercado 02,Farmaceuticos Tenorio
1750,10273,1156,37863.73,169235.55,,18.931865000000002,58539.98,20676.25,BioFarmacias,Sucursal mercado 02,Almacen de Drogas
1750,10276,1159,10763.988,147182.086,1.0,5.381994,15213.6,4449.612000000001,BioFarmacias,Sucursal mercado 02,Diefsa Distribuidora
1750,10281,1164,10266.64,52949.25,,5.13332,17064.25,6797.610000000001,BioFarmacias,Sucursal mercado 02,Farmadepot
1750,10637,1309,7083.0,85998.177,0.0,3.5414999999999996,16444.414,9361.414,BioFarmacias,Sucursal mercado 02,Medicinas Rosario
1750,10738,1350,7057.55,152378.979,,3.528775,16771.276,9713.726000000002,BioFarmacias,Sucursal mercado 02,Pharmaceutix
1750,10761,1358,5334.84601547,81461.886,1.0,2.667423007735,15157.808,9822.96198453,BioFarmacias,Sucursal mercado 02,Dilopsan
1788,10267,1150,540.1345464,364366.3,1.0,0.2700672732,19209.2,18669.0654536,Distribuidora Medica SOMA Firts,SOMA FIRST,Grupo Privarez
1788,10269,1152,4939.5,339090.48,1.0,2.46975,109463.42,104523.92,Distribuidora Medica SOMA Firts,SOMA FIRST,Farmaceuticos Tenorio
1788,10273,1156,1779.43,34494.12,1.0,0.889715,18872.14,17092.71,Distribuidora Medica SOMA Firts,SOMA FIRST,Almacen de Drogas
1788,10276,1159,1520.4584,306573.32,1.0,0.7602292,30474.3,28953.8416,Distribuidora Medica SOMA Firts,SOMA FIRST,Diefsa Distribuidora
1788,10281,1164,1489.6100000000001,30710.74,,0.744805,17488.37,15998.759999999998,Distribuidora Medica SOMA Firts,SOMA FIRST,Farmadepot
1788,10637,1309,2601.84,361604.21,,1.30092,65177.19,62575.350000000006,Distribuidora Medica SOMA Firts,SOMA FIRST,Medicinas Rosario
1788,10738,1350,1671.02,393442.06,,0.8355100000000001,37579.8,35908.780000000006,Distribuidora Medica SOMA Firts,SOMA FIRST,Pharmaceutix
1788,10761,1358,2633.3186998,360398.82,1.0,1.3166593499,102865.51,100232.1913002,Distribuidora Medica SOMA Firts,SOMA FIRST,Dilopsan
1790,10267,1150,1467.94050736,14665.2,1.0,0.73397025368,9946.55,8478.60949264,Farmacia Canaria,Farmacia Canaria,Grupo Privarez
1790,10269,1152,8016.37,48879.84,1.0,4.008185,29361.78,21345.41,Farmacia Canaria,Farmacia Canaria,Farmaceuticos Tenorio
1790,10273,1156,59059.41,217414.19,1.0,29.529705000000003,125474.05,66414.64,Farmacia Canaria,Farmacia Canaria,Almacen de Drogas
1790,10276,1159,15262.8276,81162.25,1.0,7.631413800000001,47975.159999999996,32712.332399999996,Farmacia Canaria,Farmacia Canaria,Diefsa Distribuidora
1790,10281,1164,3193.0,24187.86,1.0,1.5965,14685.960000000001,11492.960000000001,Farmacia Canaria,Farmacia Canaria,Farmadepot
1790,10637,1309,1830.54,16010.130000000001,,0.91527,11756.98,9926.439999999999,Farmacia Canaria,Farmacia Canaria,Medicinas Rosario
1790,10738,1350,2960.9,33076.13,,1.4804500000000003,16434.42,13473.519999999999,Farmacia Canaria,Farmacia Canaria,Pharmaceutix
1790,10761,1358,478.56061138999996,5474.860000000001,1.0,0.239280305695,4057.01,3578.4493886100004,Farmacia Canaria,Farmacia Canaria,Dilopsan
2013,10267,1150,204.766056,141965.32,1.0,0.102383028,66908.0,66703.233944,DIMEFA,Matriz,Grupo Privarez
2013,10269,1152,60.35,126095.32,1.0,0.030175,16939.5,16879.15,DIMEFA,Matriz,Farmaceuticos Tenorio
2013,10276,1159,11.3564,56625.4,1.0,0.0056782000000000004,9072.0,9060.6436,DIMEFA,Matriz,Diefsa Distribuidora
2013,10608,1303,59.33,68653.25,1.0,0.029665,9465.93,9406.6,DIMEFA,Matriz,Distribuidora Gendifar
2013,10637,1309,130.04000000000002,142359.25,,0.06502000000000001,28447.93,28317.89,DIMEFA,Matriz,Medicinas Rosario
2013,10738,1350,86.39999999999999,145483.65,,0.043199999999999995,9465.93,9379.53,DIMEFA,Matriz,Pharmaceutix
2013,10761,1358,38.03037946,78253.32,,0.01901518973,12184.0,12145.96962054,DIMEFA,Matriz,Dilopsan
2056,10267,1150,532.1159663999999,16642.57,0.0,0.26605798319999996,5973.349999999999,5441.2340336,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Grupo Privarez
2056,10269,1152,10827.4,44423.39,1.0,5.4137,39596.36,28768.96,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Farmaceuticos Tenorio
2056,10273,1156,28396.68,101984.61,1.0,14.198340000000002,49341.14,20944.46,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Almacen de Drogas
2056,10276,1159,12030.5456,54522.43,1.0,6.0152728,23416.9,11386.354400000002,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Diefsa Distribuidora
2056,10281,1164,5986.7,19176.09,0.0,2.99335,13687.48,7700.78,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Farmadepot
2056,10637,1309,267.48,10956.43,1.0,0.13374,497.0,229.51999999999998,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Medicinas Rosario
2056,10738,1350,1138.75,26266.09,1.0,0.569375,8260.529999999999,7121.779999999999,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Pharmaceutix
2056,10761,1358,420.29470914,7400.48,1.0,0.21014735457,5807.24,5386.94529086,GRUPO FARMACOS Y ABARROTES PADILLA,Sucursal Cedis,Dilopsan
2074,10267,1150,21.3613972,1376.3,,0.0106806986,29.4,8.0386028,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Grupo Privarez
2074,10269,1152,2156.4399999999996,6556.610000000001,,1.0782199999999997,2503.43,346.99000000000024,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Farmaceuticos Tenorio
2074,10273,1156,6471.889999999999,18329.79,,3.235945,6777.26,305.3700000000008,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Almacen de Drogas
2074,10276,1159,1775.8672,12292.7,,0.8879336,2105.63,329.7628000000002,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Diefsa Distribuidora
2074,10281,1164,917.3,2704.65,,0.45864999999999995,992.52,75.22000000000003,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Farmadepot
2074,10608,1303,82.65,1058.2,,0.041325,304.4,221.74999999999997,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Distribuidora Gendifar
2074,10637,1309,401.04,1467.18,,0.20052,431.94,30.899999999999977,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Medicinas Rosario
2074,10738,1350,94.35,5064.15,,0.047174999999999995,108.6,14.25,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Pharmaceutix
2074,10761,1358,222.09061419,926.57,,0.111045307095,252.11,30.019385810000017,F. NUEVA SAN JUAN TULTEPEC,F. NUEVA SAN JUAN TULTEPEC 1,Dilopsan
2075,10267,1150,497.52296296,45584.622,1.0,0.24876148148,1592.08,1094.55703704,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Grupo Privarez
2075,10269,1152,7070.0199999999995,69973.312,1.0,3.5350099999999998,22311.14,15241.119999999999,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Farmaceuticos Tenorio
2075,10273,1156,21991.92,123328.53,1.0,10.99596,37334.94,15343.020000000004,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Almacen de Drogas
2075,10276,1159,2594.92,110560.872,1.0,1.29746,3878.4,1283.48,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Diefsa Distribuidora
2075,10281,1164,5827.4,39551.43,1.0,2.9137,12084.18,6256.780000000001,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Farmadepot
2075,10637,1309,3006.79,43233.972,,1.5033949999999998,12959.289999999999,9952.5,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Medicinas Rosario
2075,10738,1350,3201.64,74870.552,,1.60082,11467.34,8265.7,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Pharmaceutix
2075,10761,1358,1711.42709208,31120.932,1.0,0.8557135460399999,8617.039999999999,6905.612907919999,FARMACIA SUPER ESTRELLA,FARMACIA SUPER ESTRELLA,Dilopsan
2078,10267,1150,2059.6914276,70996.663,1.0,1.0298457138000001,13763.57,11703.878572399999,FARMACIA LIBANO,FARMACIAS LAGO,Grupo Privarez
2078,10269,1152,12053.52,99385.661,1.0,6.02676,54384.698,42331.178,FARMACIA LIBANO,FARMACIAS LAGO,Farmaceuticos Tenorio
2078,10273,1156,33095.36,198660.199,0.0,16.54768,89084.765,55989.405,FARMACIA LIBANO,FARMACIAS LAGO,Almacen de Drogas
2078,10276,1159,12449.1664,121599.988,1.0,6.2245832,36501.86,24052.6936,FARMACIA LIBANO,FARMACIAS LAGO,Diefsa Distribuidora
2078,10281,1164,4355.61,41607.27,1.0,2.1778049999999998,19235.05,14879.439999999999,FARMACIA LIBANO,FARMACIAS LAGO,Farmadepot
2078,10637,1309,4527.24,50976.237,0.0,2.26362,28379.864,23852.624000000003,FARMACIA LIBANO,FARMACIAS LAGO,Medicinas Rosario
2078,10738,1350,3396.71,118843.996,,1.698355,21822.806,18426.096,FARMACIA LIBANO,FARMACIAS LAGO,Pharmaceutix
2078,10761,1358,3013.21238247,43340.18,1.0,1.506606191235,19624.87,16611.65761753,FARMACIA LIBANO,FARMACIAS LAGO,Dilopsan
2087,10267,1150,1606.56332032,25100.39,1.0,0.80328166016,6585.88,4979.31667968,F. San José,Suc. De la Fuente,Grupo Privarez
2087,10269,1152,4822.89,29959.67,0.0,2.411445,17629.18,12806.29,F. San José,Suc. De la Fuente,Farmaceuticos Tenorio
2087,10273,1156,8134.24,72492.28,1.0,4.06712,26215.02,18080.78,F. San José,Suc. De la Fuente,Almacen de Drogas
2087,10276,1159,3685.9348,27453.12,1.0,1.8429674,6931.79,3245.8552,F. San José,Suc. De la Fuente,Diefsa Distribuidora
2087,10281,1164,2204.3,5413.53,0.0,1.10215,4370.28,2165.9799999999996,F. San José,Suc. De la Fuente,Farmadepot
2087,10637,1309,2462.33,22110.86,,1.231165,12004.61,9542.28,F. San José,Suc. De la Fuente,Medicinas Rosario
2087,10738,1350,2027.84,42842.16,1.0,1.01392,8533.66,6505.82,F. San José,Suc. De la Fuente,Pharmaceutix
2087,10761,1358,2489.1693577700003,18971.28,,1.2445846788850001,12749.16,10259.99064223,F. San José,Suc. De la Fuente,Dilopsan
2089,10267,1150,1487.11045912,18816.24,1.0,0.74355522956,3439.67,1952.55954088,F. San José,F. San José Hospital,Grupo Privarez
2089,10269,1152,5348.8,26256.01,,2.6744,14833.57,9484.77,F. San José,F. San José Hospital,Farmaceuticos Tenorio
2089,10273,1156,8505.96,31667.36,1.0,4.252979999999999,17662.38,9156.420000000002,F. San José,F. San José Hospital,Almacen de Drogas
2089,10276,1159,2333.746,22227.48,1.0,1.166873,3044.2400000000002,710.4940000000001,F. San José,F. San José Hospital,Diefsa Distribuidora
2089,10281,1164,3095.17,7083.16,,1.547585,4548.44,1453.2699999999995,F. San José,F. San José Hospital,Farmadepot
2089,10637,1309,1577.28,19660.94,,0.78864,8133.16,6555.88,F. San José,F. San José Hospital,Medicinas Rosario
2089,10738,1350,1719.24,33214.92,1.0,0.85962,6391.22,4671.9800000000005,F. San José,F. San José Hospital,Pharmaceutix
2089,10761,1358,2462.51208232,17490.81,,1.23125604116,9214.64,6752.12791768,F. San José,F. San José Hospital,Dilopsan
2090,10267,1150,1402.16956624,16857.13,,0.70108478312,3255.3399999999997,1853.1704337599997,F. San José,F. San José Matriz,Grupo Privarez
2090,10269,1152,18887.15,49295.28,,9.443575000000001,37061.55,18174.4,F. San José,F. San José Matriz,Farmaceuticos Tenorio
2090,10273,1156,24798.13,81208.12,1.0,12.399065,38344.58,13546.45,F. San José,F. San José Matriz,Almacen de Drogas
2090,10276,1159,14246.5284,51643.57,1.0,7.1232642,28139.09,13892.5616,F. San José,F. San José Matriz,Diefsa Distribuidora
2090,10281,1164,7675.95,23989.18,,3.837975,20992.93,13316.98,F. San José,F. San José Matriz,Farmadepot
2090,10637,1309,3041.49,13654.1,,1.520745,9642.17,6600.68,F. San José,F. San José Matriz,Medicinas Rosario
2090,10738,1350,3065.57,36100.36,1.0,1.532785,13799.75,10734.18,F. San José,F. San José Matriz,Pharmaceutix
2090,10761,1358,1870.29044994,10516.539999999999,,0.9351452249700001,6058.83,4188.53955006,F. San José,F. San José Matriz,Dilopsan
2096,10269,1152,2502.11,1126954.5,1.0,1.251055,59611.11,57109.0,Farmacias Iguales,CEDIFAR,Farmaceuticos Tenorio
2096,10273,1156,2876.04,112010.16,,1.4380199999999999,53718.75,50842.71,Farmacias Iguales,CEDIFAR,Almacen de Drogas
2096,10276,1159,138.0052,912235.03,,0.06900260000000001,3743.2200000000003,3605.2148,Farmacias Iguales,CEDIFAR,Diefsa Distribuidora
2096,10281,1164,1643.38,99085.15,1.0,0.8216900000000001,37519.83,35876.450000000004,Farmacias Iguales,CEDIFAR,Farmadepot
2096,10637,1309,3285.23,1237777.9,,1.6426150000000002,56372.4,53087.17,Farmacias Iguales,CEDIFAR,Medicinas Rosario
2096,10738,1350,88.68,1298984.75,,0.044340000000000004,950.0999999999999,861.4199999999998,Farmacias Iguales,CEDIFAR,Pharmaceutix
2096,10761,1358,1902.14914499,1173711.62,,0.951074572495,86685.92,84783.77085500999,Farmacias Iguales,CEDIFAR,Dilopsan
2097,10269,1152,1096.58,178068.915,1.0,0.5482899999999999,50903.39,49806.81,Farmacias Iguales,F. Iguales CEDIS,Farmaceuticos Tenorio
2097,10273,1156,1926.27,257844.255,1.0,0.9631350000000001,48092.58,46166.310000000005,Farmacias Iguales,F. Iguales CEDIS,Almacen de Drogas
2097,10276,1159,926.3644,189459.15,1.0,0.46318220000000004,14808.32,13881.9556,Farmacias Iguales,F. Iguales CEDIS,Diefsa Distribuidora
2097,10281,1164,1982.6,99733.95,1.0,0.9913,43611.34,41628.74,Farmacias Iguales,F. Iguales CEDIS,Farmadepot
2097,10637,1309,715.76,183355.51,,0.35788,54778.59,54062.829999999994,Farmacias Iguales,F. Iguales CEDIS,Medicinas Rosario
2097,10738,1350,314.21999999999997,320180.94,,0.15711,7343.360000000001,7029.14,Farmacias Iguales,F. Iguales CEDIS,Pharmaceutix
2097,10761,1358,407.3111656,192351.46,1.0,0.20365558279999998,31106.4,30699.0888344,Farmacias Iguales,F. Iguales CEDIS,Dilopsan
2119,10267,1150,6504.98114856,114490.15,,3.2524905742800003,14360.02,7855.03885144,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Grupo Privarez
2119,10269,1152,64542.61,165101.31,,32.271305000000005,93205.54,28662.929999999993,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Farmaceuticos Tenorio
2119,10273,1156,126685.17,311544.27,,63.342585,146325.04,19639.87000000001,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Almacen de Drogas
2119,10276,1159,53942.888399999996,231626.23,,26.971444199999997,67367.03,13424.141600000003,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Diefsa Distribuidora
2119,10277,1160,2013.262,8191.92,,1.006631,7630.95,5617.688,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Luman Farmaceuticos
2119,10281,1164,27812.69,61283.57,,13.906345,39417.51,11604.820000000003,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Farmadepot
2119,10608,1303,14194.58,79438.76,,7.097290000000001,26271.64,12077.06,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Distribuidora Gendifar
2119,10637,1309,32926.75,114343.12,,16.463375000000003,57706.51,24779.760000000002,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Medicinas Rosario
2119,10738,1350,15318.37,178856.62,,7.659185,25798.3,10479.929999999998,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Pharmaceutix
2119,10761,1358,18959.70458669,88752.81,,9.479852293345001,35503.86,16544.15541331,Farmacia Nueva San Juan Ensueños,Farmacia Nueva San Juan Ensueños,Dilopsan
2138,10267,1150,18552.91708296,179463.57,1.0,9.27645854148,59218.61,40665.692917039996,Farmacias de Genericos,Farmacia 01 Banco,Grupo Privarez
2138,10269,1152,55107.91,241943.55,1.0,27.553955000000002,109544.95,54437.03999999999,Farmacias de Genericos,Farmacia 01 Banco,Farmaceuticos Tenorio
2138,10273,1156,43740.409999999996,219472.6,0.0,21.870204999999995,57174.9,13434.490000000005,Farmacias de Genericos,Farmacia 01 Banco,Almacen de Drogas
2138,10276,1159,57724.4768,257436.47,1.0,28.862238399999995,97053.18,39328.703199999996,Farmacias de Genericos,Farmacia 01 Banco,Diefsa Distribuidora
2138,10281,1164,27087.86,92254.99,1.0,13.543930000000001,40171.76,13083.900000000001,Farmacias de Genericos,Farmacia 01 Banco,Farmadepot
2138,10637,1309,40301.95,170961.28,1.0,20.150975,96063.46,55761.51000000001,Farmacias de Genericos,Farmacia 01 Banco,Medicinas Rosario
2138,10738,1350,30040.87,278899.11,,15.020435,75852.61,45811.740000000005,Farmacias de Genericos,Farmacia 01 Banco,Pharmaceutix
2138,10761,1358,29697.48520074,137429.59,,14.848742600370002,76637.06,46939.57479925999,Farmacias de Genericos,Farmacia 01 Banco,Dilopsan
2139,10267,1150,12424.48005792,101080.037,1.0,6.21224002896,28771.87,16347.389942079999,Farmacias de Genericos,Farmacia 02 Puente,Grupo Privarez
2139,10269,1152,38621.2,135157.85,1.0,19.3106,61879.52,23258.32,Farmacias de Genericos,Farmacia 02 Puente,Farmaceuticos Tenorio
2139,10273,1156,42043.39,171329.2,0.0,21.021695,49112.82,7069.43,Farmacias de Genericos,Farmacia 02 Puente,Almacen de Drogas
2139,10276,1159,40335.8332,159035.42,1.0,20.1679166,58515.3,18179.466800000002,Farmacias de Genericos,Farmacia 02 Puente,Diefsa Distribuidora
2139,10281,1164,23903.97,67090.48,1.0,11.951985,33123.6,9219.629999999997,Farmacias de Genericos,Farmacia 02 Puente,Farmadepot
2139,10637,1309,25361.53,96602.657,1.0,12.680765,49457.06,24095.53,Farmacias de Genericos,Farmacia 02 Puente,Medicinas Rosario
2139,10738,1350,19114.24,161320.057,,9.557120000000001,38631.76,19517.52,Farmacias de Genericos,Farmacia 02 Puente,Pharmaceutix
2139,10761,1358,24059.27638983,84593.587,,12.029638194915002,44210.4,20151.12361017,Farmacias de Genericos,Farmacia 02 Puente,Dilopsan
2147,10267,1150,519.53963552,14267.119,1.0,0.25976981776,1363.54,844.0003644799999,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Grupo Privarez
2147,10269,1152,3537.03,18614.524,1.0,1.7685150000000003,7467.636,3930.606,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Farmaceuticos Tenorio
2147,10273,1156,7593.89,29808.99,0.0,3.796945,12272.367,4678.477,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Almacen de Drogas
2147,10276,1159,3381.6552,27492.174,1.0,1.6908276000000002,5204.27,1822.6148000000003,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Diefsa Distribuidora
2147,10281,1164,4044.5,13192.311,,2.02225,6531.367,2486.867,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Farmadepot
2147,10637,1309,2369.27,13341.064,,1.1846349999999999,5517.419,3148.149,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Medicinas Rosario
2147,10738,1350,1681.21,25309.337,,0.840605,3263.7,1582.4899999999998,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Pharmaceutix
2147,10761,1358,1388.10885029,12431.612,,0.6940544251449999,4273.461,2885.35214971,FARMACIA COYOACÁN,FARMACIA COYOACÁN,Dilopsan
